Model Year;Mfr Name;Carline;Cyl;Transmission;City FE;Hwy FE;Comb FE;Release Date
2020;Honda;NSX;6;Auto(AM-S9);21;22;21;21/10/2019
2020;FCA US LLC;4C;4;Auto(AM6);24;34;28;21/06/2019
2020;aston martin;Vantage Manual;8;Manual(M7);14;21;17;26/09/2019
2020;aston martin;Vantage V8;8;Auto(S8);18;24;20;25/03/2019
2020;Volkswagen Group of;R8;10;Auto(AM-S7);13;20;16;04/07/2019
2020;Volkswagen Group of;R8 Spyder;10;Auto(AM-S7);13;20;16;04/07/2019
2020;Volkswagen Group of;TT Roadster quattro;4;Auto(AM-S7);23;31;26;30/08/2019
2020;BMW;Z4 M40i;6;Auto(S8);24;31;26;15/04/2019
2020;BMW;Z4 sDrive30i;4;Auto(S8);24;32;27;21/07/2019
2020;Volkswagen Group of;Chiron;16;Auto(AM-S7);9;14;11;31/10/2019
2020;Volkswagen Group of;Divo;16;Auto(AM-S7);9;13;10;01/05/2020
2020;General Motors;CORVETTE;8;Auto(S8);15;27;19;25/01/2020
2020;Ferrari;488 Pista;8;Auto(AM7);15;20;17;01/08/2019
2020;Ferrari;488 Pista Spider;8;Auto(AM7);15;19;17;01/08/2019
2020;Ferrari;812 Superfast;12;Auto(AM7);12;16;13;01/08/2019
2020;Ferrari;F8 Tributo;8;Auto(AM7);15;19;16;01/08/2019
2020;FCA US LLC;124 Spider;4;Auto(A6);25;36;29;15/07/2019
2020;FCA US LLC;124 Spider;4;Manual(M6);26;35;30;15/07/2019
2020;Ford Motor Company;FORD GT;6;Auto(AM7);12;18;14;18/12/2019
2020;Jaguar Land Rover L;F-TYPE AWD Convertible;8;Auto(S8);16;24;18;14/03/2019
2020;Jaguar Land Rover L;F-TYPE AWD Coupe;8;Auto(S8);16;24;18;14/03/2019
2020;Jaguar Land Rover L;F-TYPE Convertible;4;Auto(S8);23;30;26;08/02/2019
2020;Jaguar Land Rover L;F-TYPE Convertible;6;Auto(S8);20;28;23;08/03/2019
2020;Jaguar Land Rover L;F-TYPE Coupe;4;Auto(S8);23;30;26;08/02/2019
2020;Jaguar Land Rover L;F-TYPE Coupe;6;Auto(S8);20;28;23;08/03/2019
2020;Jaguar Land Rover L;F-TYPE S AWD Convertible;6;Auto(S8);18;26;21;08/03/2019
2020;Jaguar Land Rover L;F-TYPE S AWD Coupe;6;Auto(S8);18;26;21;08/03/2019
2020;Jaguar Land Rover L;F-TYPE S Convertible;6;Auto(S8);19;27;22;08/03/2019
2020;Jaguar Land Rover L;F-TYPE S Coupe;6;Auto(S8);19;27;22;08/03/2019
2020;Jaguar Land Rover L;F-TYPE SVR AWD Convertible;8;Auto(S8);16;24;18;14/03/2019
2020;Jaguar Land Rover L;F-TYPE SVR AWD Coupe;8;Auto(S8);16;24;18;13/03/2019
2020;Volkswagen Group of;Aventador Coupe;12;Auto(AM-S7);9;15;11;11/10/2019
2020;Volkswagen Group of;Aventador Roadster;12;Auto(AM-S7);9;15;11;11/10/2019
2020;Volkswagen Group of;Huracan;10;Auto(AM-S7);13;18;15;26/04/2019
2020;Volkswagen Group of;Huracan 2WD;10;Auto(AM-S7);13;18;15;15/11/2019
2020;Volkswagen Group of;Huracan Spyder;10;Auto(AM-S7);13;18;15;26/04/2019
2020;Volkswagen Group of;Huracan Spyder 2WD;10;Auto(AM-S7);13;18;15;15/11/2019
2020;MAZDA;MX-5;4;Auto(S6);26;35;30;13/01/2020
2020;MAZDA;MX-5;4;Manual(M6);26;34;29;13/01/2020
2020;McLaren Automotive ;570S Coupe;8;Auto(AM-S7);15;22;18;01/08/2019
2020;McLaren Automotive ;570S Spider;8;Auto(AM-S7);15;22;18;01/08/2019
2020;McLaren Automotive ;600LT Spider;8;Auto(AM-S7);15;22;18;01/08/2019
2020;McLaren Automotive ;620R Coupe;8;Auto(AM-S7);15;22;18;01/01/2020
2020;McLaren Automotive ;720S Coupe;8;Auto(AM-S7);15;22;18;01/08/2019
2020;McLaren Automotive ;720S Spider;8;Auto(AM-S7);15;22;18;01/02/2019
2020;McLaren Automotive ;GT;8;Auto(AM-S7);15;22;18;01/09/2019
2020;McLaren Automotive ;Speedtail;8;Auto(AM-S7);12;20;15;01/03/2020
2020;Mercedes-Benz;AMG GT (coupe);8;Auto(AM7);16;22;18;14/06/2019
2020;Mercedes-Benz;AMG GT (roadster);8;Auto(AM7);16;22;18;14/06/2019
2020;Mercedes-Benz;AMG GT C (coupe);8;Auto(AM7);15;21;17;05/07/2019
2020;Mercedes-Benz;AMG GT C (roadster);8;Auto(AM7);15;20;17;13/09/2019
2020;Mercedes-Benz;AMG GT R (coupe);8;Auto(AM7);15;20;17;14/06/2019
2020;Mercedes-Benz;AMG GT R (roadster);8;Auto(AM7);15;20;17;14/08/2019
2020;Mercedes-Benz;AMG SLC 43;6;Auto(A9);20;29;23;28/10/2019
2020;Mercedes-Benz;SL 450;6;Auto(A9);20;28;22;05/08/2019
2020;Mercedes-Benz;SL 550;8;Auto(A9);17;25;20;02/08/2019
2020;Mercedes-Benz;SLC 300;4;Auto(A9);23;32;27;09/12/2019
2020;Nissan;370Z;6;Auto(S7);19;26;22;10/04/2019
2020;Nissan;370Z;6;Manual(M6);17;26;20;10/04/2019
2020;Nissan;370Z Roadster;6;Auto(S7);18;25;21;10/04/2019
2020;Porsche;718 Cayman GT4;6;Manual(M6);16;23;19;09/04/2020
2020;Porsche;718 Spyder;6;Manual(M6);16;23;19;09/04/2020
2020;Porsche;Boxster;4;Auto(AM-S7);21;27;24;15/06/2020
2020;Porsche;Boxster;4;Manual(M6);20;26;22;15/06/2020
2020;Porsche;Boxster S;4;Auto(AM-S7);19;25;22;15/06/2020
2020;Porsche;Boxster S;4;Manual(M6);19;24;21;15/06/2020
2020;Porsche;Boxster T;4;Auto(AM-S7);21;27;23;15/06/2020
2020;Porsche;Boxster T;4;Manual(M6);20;26;22;15/06/2020
2020;Porsche;Cayman;4;Auto(AM-S7);21;27;24;15/06/2020
2020;Porsche;Cayman;4;Manual(M6);20;26;22;15/06/2020
2020;Porsche;Cayman S;4;Auto(AM-S7);19;25;22;15/06/2020
2020;Porsche;Cayman S;4;Manual(M6);19;24;21;15/06/2020
2020;Porsche;Cayman T;4;Auto(AM-S7);21;27;23;15/06/2020
2020;Porsche;Cayman T;4;Manual(M6);20;26;22;15/06/2020
2020;BMW;Supra 3.0;6;Auto(S8);24;31;26;31/03/2019
2020;aston martin;DB11 V12;12;Auto(S8);15;22;18;15/04/2019
2020;aston martin;DB11 V8;8;Auto(S8);18;24;20;15/04/2019
2020;aston martin;DBS;12;Auto(S8);14;22;17;19/08/2019
2020;Volkswagen Group of;Continental GT Convertible;8;Auto(AM-S8);16;26;19;30/08/2019
2020;Volkswagen Group of;Continental GT Convertible;12;Auto(AM-S8);12;19;15;20/12/2019
2020;Ferrari;GTC4Lusso;12;Auto(AM7);12;17;13;01/08/2019
2020;Ferrari;GTC4Lusso T;8;Auto(AM7);15;21;17;01/08/2019
2020;Ferrari;Portofino;8;Auto(AM7);16;22;18;01/08/2019
2020;Lotus;Evora;6;Auto(S6);17;24;20;09/07/2019
2020;Lotus;Evora;6;Manual(M6);16;24;19;09/07/2019
2020;Lotus;Evora GT;6;Auto(S6);17;24;20;09/07/2019
2020;Lotus;Evora GT;6;Manual(M6);17;26;20;09/07/2019
2020;BMW;COOPER CONVERTIBLE;3;Auto(AM-S7);28;36;31;31/07/2019
2020;BMW;COOPER S CONVERTIBLE;4;Auto(AM-S7);26;34;29;31/07/2019
2020;BMW;JOHN COOPER WORKS CONVERTIBLE;4;Auto(S8);25;33;28;31/07/2019
2020;Porsche;911 Carrera;6;Auto(AM-S8);18;24;20;27/12/2019
2020;Porsche;911 Carrera 4;6;Auto(AM-S8);18;24;20;27/12/2019
2020;Porsche;911 Carrera 4 Cabriolet;6;Auto(AM-S8);18;24;20;27/12/2019
2020;Porsche;911 Carrera 4S;6;Auto(AM-S8);18;23;20;30/08/2019
2020;Porsche;911 Carrera 4S;6;Manual(M7);17;24;20;27/12/2019
2020;Porsche;911 Carrera 4S Cabriolet;6;Auto(AM-S8);18;23;20;30/08/2019
2020;Porsche;911 Carrera 4S Cabriolet;6;Manual(M7);17;24;20;27/12/2019
2020;Porsche;911 Carrera Cabriolet;6;Auto(AM-S8);17;24;20;27/12/2019
2020;Porsche;911 Carrera S;6;Auto(AM-S8);18;24;20;30/08/2019
2020;Porsche;911 Carrera S;6;Manual(M7);17;25;20;27/12/2019
2020;Porsche;911 Carrera S Cabriolet;6;Auto(AM-S8);18;23;20;30/08/2019
2020;Porsche;911 Carrera S Cabriolet;6;Manual(M7);17;25;20;27/12/2019
2020;Subaru;BRZ;4;Auto(S6);24;33;27;01/07/2019
2020;Subaru;BRZ;4;Manual(M6);21;29;24;01/07/2019
2020;Subaru;BRZ tS;4;Manual(M6);20;27;23;01/07/2019
2020;Toyota;86;4;Auto(S6);24;32;27;25/08/2019
2020;Toyota;86;4;Manual(M6);21;28;24;25/08/2019
2020;Volkswagen Group of;A3;4;Auto(AM-S7);27;36;30;27/09/2019
2020;Volkswagen Group of;A3 Cabriolet quattro;4;Auto(AM-S7);22;30;25;30/08/2019
2020;Volkswagen Group of;A3 quattro;4;Auto(AM-S7);22;30;25;30/08/2019
2020;Volkswagen Group of;A5 Cabriolet quattro;4;Auto(AM-S7);23;31;26;29/11/2019
2020;Volkswagen Group of;A5 quattro;4;Auto(AM-S7);24;32;27;29/11/2019
2020;Volkswagen Group of;RS3;5;Auto(AM-S7);19;28;23;15/11/2019
2020;Volkswagen Group of;S3;4;Auto(AM-S7);22;29;25;30/08/2019
2020;Volkswagen Group of;S5;6;Auto(S8);20;27;23;01/11/2019
2020;Volkswagen Group of;S5 Cabriolet;6;Auto(S8);19;26;22;01/11/2019
2020;Volkswagen Group of;TT Coupe quattro;4;Auto(AM-S7);23;31;26;30/08/2019
2020;Volkswagen Group of;TT RS;5;Auto(AM-S7);19;29;23;15/11/2019
2020;Volkswagen Group of;TTS Coupe;4;Auto(AM-S7);23;29;25;30/08/2019
2020;Volkswagen Group of;Continental GT;8;Auto(AM-S8);16;26;19;30/08/2019
2020;Volkswagen Group of;Continental GT;12;Auto(AM-S8);12;20;15;20/12/2019
2020;BMW;230i Convertible;4;Auto(S8);23;34;27;31/03/2019
2020;BMW;230i Coupe;4;Auto(S8);24;32;27;21/03/2019
2020;BMW;230i Coupe;4;Manual(M6);21;32;25;31/03/2019
2020;BMW;230i xDrive Convertible;4;Auto(S8);21;31;24;31/03/2019
2020;BMW;230i xDrive Coupe;4;Auto(S8);21;31;24;31/03/2019
2020;BMW;430i Convertible;4;Auto(S8);23;34;27;31/03/2019
2020;BMW;430i xDrive Convertible;4;Auto(S8);22;32;26;31/03/2019
2020;BMW;440i Convertible;6;Auto(S8);22;29;24;31/03/2019
2020;BMW;440i xDrive Convertible;6;Auto(S8);20;28;23;31/03/2019
2020;BMW;840i Convertible;6;Auto(S8);22;29;24;31/07/2019
2020;BMW;840i Coupe;6;Auto(S8);23;30;25;01/08/2019
2020;BMW;840i xDrive Convertible;6;Auto(S8);20;27;23;01/08/2019
2020;BMW;840i xDrive Coupe;6;Auto(S8);21;27;23;01/08/2019
2020;BMW;M2 Competition Coupe;6;Auto(AM-S7);17;23;19;31/03/2019
2020;BMW;M2 Competition Coupe;6;Manual(M6);18;25;20;01/04/2019
2020;BMW;M2 CS Coupe;6;Auto(AM-S7);16;23;19;31/03/2020
2020;BMW;M2 CS Coupe;6;Manual(M6);17;24;20;01/04/2020
2020;BMW;M240i Convertible;6;Auto(S8);22;30;25;01/04/2019
2020;BMW;M240i Convertible;6;Manual(M6);19;27;22;01/04/2019
2020;BMW;M240i Coupe;6;Auto(S8);22;30;25;01/04/2019
2020;BMW;M240i Coupe;6;Manual(M6);19;27;22;01/04/2019
2020;BMW;M240i Coupe M Performance;6;Auto(S8);22;30;25;01/04/2019
2020;BMW;M240i Coupe M Performance;6;Manual(M6);19;27;22;01/04/2019
2020;BMW;M240i xDrive Convertible;6;Auto(S8);22;30;25;01/04/2019
2020;BMW;M240i xDrive Coupe;6;Auto(S8);22;30;25;01/04/2019
2020;BMW;M240i xDrive Coupe M Performance;6;Auto(S8);22;30;25;01/04/2019
2020;BMW;M4 Convertible;6;Auto(AM-S7);16;22;19;01/04/2019
2020;BMW;M4 Convertible;6;Manual(M6);17;25;20;01/04/2019
2020;BMW;M4 Convertible Competition;6;Auto(AM-S7);16;22;19;01/04/2019
2020;BMW;M4 Convertible Competition;6;Manual(M6);17;25;20;01/04/2019
2020;BMW;M8 Competition Convertible;8;Auto(S8);15;21;17;31/08/2019
2020;BMW;M8 Competition Coupe;8;Auto(S8);15;21;17;31/08/2019
2020;BMW;M8 Convertible;8;Auto(S8);15;21;17;31/08/2019
2020;BMW;M8 Coupe;8;Auto(S8);15;21;17;31/08/2019
2020;BMW;M850i xDrive Convertible;8;Auto(S8);17;25;20;31/07/2019
2020;BMW;M850i xDrive Coupe;8;Auto(S8);18;25;20;01/08/2019
2020;General Motors;CAMARO;4;Auto(S8);22;31;25;27/06/2019
2020;General Motors;CAMARO;4;Manual(M6);20;30;23;27/06/2019
2020;General Motors;CAMARO;6;Auto(S10);19;29;22;17/07/2019
2020;General Motors;CAMARO;6;Manual(M6);16;26;20;27/03/2019
2020;General Motors;CAMARO;8;Auto(S10);13;21;16;27/06/2019
2020;General Motors;CAMARO;8;Auto(S10);16;27;20;18/07/2019
2020;General Motors;CAMARO;8;Manual(M6);16;24;19;19/07/2019
2020;General Motors;CAMARO;8;Manual(M6);14;20;16;27/06/2019
2020;General Motors;SPARK;4;Auto(AV);30;38;33;28/05/2019
2020;General Motors;SPARK;4;Manual(M5);29;38;33;28/05/2019
2020;General Motors;SPARK ACTIV;4;Auto(AV);30;37;33;28/05/2019
2020;General Motors;SPARK ACTIV;4;Manual(M5);29;37;32;28/05/2019
2020;Ford Motor Company;MUSTANG;4;Auto(S10);21;32;25;26/08/2019
2020;Ford Motor Company;MUSTANG;4;Manual(M6);21;30;24;28/08/2019
2020;Ford Motor Company;MUSTANG;8;Auto(S10);16;25;19;26/08/2019
2020;Ford Motor Company;MUSTANG;8;Manual(M6);15;24;18;26/08/2019
2020;Ford Motor Company;MUSTANG BULLITT;8;Manual(M6);14;23;17;29/08/2019
2020;Ford Motor Company;MUSTANG CONVERTIBLE;4;Auto(S10);20;28;23;26/08/2019
2020;Ford Motor Company;MUSTANG CONVERTIBLE;4;Manual(M6);20;28;23;26/08/2019
2020;Ford Motor Company;MUSTANG CONVERTIBLE;8;Auto(S10);15;24;18;26/08/2019
2020;Ford Motor Company;MUSTANG HO CONVERTIBLE;4;Auto(S10);20;27;23;26/08/2019
2020;Ford Motor Company;MUSTANG HO CONVERTIBLE;4;Manual(M6);19;26;22;26/08/2019
2020;Ford Motor Company;MUSTANG HO COUPE;4;Auto(S10);20;28;23;26/08/2019
2020;Ford Motor Company;MUSTANG HO COUPE;4;Manual(M6);20;27;23;26/08/2019
2020;Ford Motor Company;SHELBY GT350 MUSTANG;8;Manual(M6);14;21;16;26/08/2019
2020;Ford Motor Company;SHELBY GT500 MUSTANG;8;Auto(AM7);12;18;14;07/10/2019
2020;Nissan;Q60;6;Auto(S7);19;28;22;15/10/2019
2020;Nissan;Q60 AWD;6;Auto(S7);19;27;22;15/10/2019
2020;Nissan;Q60 AWD RED SPORT;6;Auto(S7);19;26;21;15/10/2019
2020;Nissan;Q60 RED SPORT;6;Auto(S7);20;27;22;15/10/2019
2020;Toyota;LC 500;8;Auto(S10);16;25;19;28/06/2019
2020;Toyota;LC 500h;6;Auto(AV-S10);27;35;30;01/07/2019
2020;Toyota;RC 300;4;Auto(S8);21;30;24;25/11/2019
2020;Toyota;RC 300 AWD;6;Auto(S6);18;24;21;25/11/2019
2020;Toyota;RC 350;6;Auto(S8);20;28;23;25/11/2019
2020;Toyota;RC 350 AWD;6;Auto(S6);19;26;21;25/11/2019
2020;Toyota;RC F;8;Auto(S8);16;24;19;27/03/2019
2020;Mercedes-Benz;A 220;4;Auto(A7);24;35;28;30/09/2019
2020;Mercedes-Benz;A 220 4MATIC;4;Auto(A7);24;34;28;30/09/2019
2020;Mercedes-Benz;AMG A 35 4MATIC;4;Auto(AM7);24;31;27;29/01/2020
2020;Mercedes-Benz;AMG C 43 4MATIC (convertible);6;Auto(A9);18;25;21;28/10/2019
2020;Mercedes-Benz;AMG C 43 4MATIC (coupe);6;Auto(A9);19;27;22;28/10/2019
2020;Mercedes-Benz;AMG C 63 (convertible);8;Auto(A9);17;24;20;25/10/2019
2020;Mercedes-Benz;AMG C 63 (coupe);8;Auto(A9);17;26;20;25/10/2019
2020;Mercedes-Benz;AMG C 63 S (convertible);8;Auto(A9);17;24;20;25/10/2019
2020;Mercedes-Benz;AMG C 63 S (coupe);8;Auto(A9);17;26;20;25/10/2019
2020;Mercedes-Benz;AMG E 53 4MATIC+ (Convertible);6;Auto(A9);20;26;23;29/07/2019
2020;Mercedes-Benz;AMG E 53 4MATIC+ (Coupe);6;Auto(A9);21;28;23;29/07/2019
2020;Mercedes-Benz;AMG S 63 4MATIC+ (convertible);8;Auto(A9);15;24;18;16/10/2019
2020;Mercedes-Benz;C 300 (convertible);4;Auto(A9);21;29;24;15/08/2019
2020;Mercedes-Benz;C 300 (Coupe);4;Auto(A9);22;31;25;20/08/2019
2020;Mercedes-Benz;C 300 4MATIC (convertible);4;Auto(A9);21;29;24;15/08/2019
2020;Mercedes-Benz;C 300 4MATIC (Coupe);4;Auto(A9);21;30;25;15/08/2019
2020;Mercedes-Benz;E 450 (convertible);6;Auto(A9);20;27;23;06/08/2019
2020;Mercedes-Benz;E 450 (coupe);6;Auto(A9);20;28;23;06/08/2019
2020;Mercedes-Benz;E 450 4MATIC (convertible);6;Auto(A9);19;26;22;06/08/2019
2020;Mercedes-Benz;E 450 4MATIC (coupe);6;Auto(A9);19;26;22;06/08/2019
2020;Mercedes-Benz;S 560 (convertible);8;Auto(A9);17;26;20;16/10/2019
2020;BMW;COOPER HARDTOP 2 DOOR;3;Auto(AM-S7);28;36;31;31/07/2019
2020;BMW;COOPER HARDTOP 4 DOOR;3;Auto(AM-S7);28;36;31;31/07/2019
2020;BMW;COOPER S HARDTOP 2 DOOR;4;Auto(AM-S7);26;35;30;31/07/2019
2020;BMW;COOPER S HARDTOP 4 DOOR;4;Auto(AM-S7);26;35;30;31/07/2019
2020;BMW;JOHN COOPER WORKS HARDTOP;4;Auto(S8);26;34;29;31/07/2019
2020;Nissan;GT-R;6;Auto(AM-S6);16;22;18;12/07/2019
2020;Roush;Roush Stage 3 Mustang;8;Auto(S10);12;18;14;11/11/2019
2020;Roush;Roush Stage 3 Mustang;8;Manual(M6);13;20;15;11/11/2019
2020;Honda;ILX;4;Auto(AM-S8);24;34;28;11/10/2019
2020;Honda;TLX AWD;6;Auto(S9);20;29;23;02/04/2019
2020;Honda;TLX AWD A-SPEC;6;Auto(S9);20;29;23;02/04/2019
2020;Honda;TLX FWD;4;Auto(AM-S8);23;33;27;02/04/2019
2020;Honda;TLX FWD;6;Auto(S9);20;31;24;02/04/2019
2020;Honda;TLX FWD A-SPEC;4;Auto(AM-S8);23;32;26;02/04/2019
2020;Honda;TLX FWD A-SPEC;6;Auto(S9);20;30;23;02/04/2019
2020;Volkswagen Group of;A4;4;Auto(AM-S7);27;35;30;01/11/2019
2020;Volkswagen Group of;A4 quattro;4;Auto(AM-S7);24;32;27;29/11/2019
2020;Volkswagen Group of;S4;6;Auto(S8);20;27;23;01/11/2019
2020;BMW;228i XDRIVE GRAN COUPE;4;Auto(S8);23;33;27;28/01/2020
2020;BMW;330i;4;Auto(S8);26;36;30;31/03/2019
2020;BMW;330i xDrive;4;Auto(S8);25;34;28;31/07/2019
2020;BMW;430i Coupe;4;Auto(S8);23;34;27;31/03/2019
2020;BMW;430i Coupe;4;Manual(M6);21;33;25;31/03/2019
2020;BMW;430i Gran Coupe;4;Auto(S8);23;34;27;31/03/2019
2020;BMW;430i xDrive Coupe;4;Auto(S8);21;31;24;31/03/2019
2020;BMW;430i xDrive Gran Coupe;4;Auto(S8);21;31;24;31/03/2019
2020;BMW;440i Coupe;6;Auto(S8);22;30;25;01/04/2019
2020;BMW;440i Coupe;6;Manual(M6);19;27;22;01/04/2019
2020;BMW;440i Gran Coupe;6;Auto(S8);22;30;25;01/04/2019
2020;BMW;440i xDrive Coupe;6;Auto(S8);22;30;25;01/04/2019
2020;BMW;440i xDrive Coupe;6;Manual(M6);18;28;21;01/04/2019
2020;BMW;440i xDrive Gran Coupe;6;Auto(S8);22;30;25;01/04/2019
2020;BMW;M235i xDrive;4;Auto(S8);23;32;26;28/01/2020
2020;BMW;M340i;6;Auto(S8);22;30;25;01/04/2019
2020;BMW;M340i xDrive;6;Auto(S8);22;30;25;01/04/2019
2020;BMW;M4 Coupe;6;Auto(AM-S7);17;23;19;31/03/2019
2020;BMW;M4 Coupe;6;Manual(M6);18;25;20;01/04/2019
2020;BMW;M4 Coupe Competition;6;Auto(AM-S7);17;23;19;31/03/2019
2020;BMW;M4 Coupe Competition;6;Manual(M6);18;25;20;01/04/2019
2020;BMW;M4 CS;6;Auto(AM-S7);17;23;19;31/03/2019
2020;General Motors;CT4;4;Auto(S8);23;34;27;21/01/2020
2020;General Motors;CT4;4;Auto(S10);20;30;24;31/01/2020
2020;General Motors;CT4 AWD;4;Auto(S8);23;32;26;31/01/2020
2020;General Motors;CT4 AWD;4;Auto(S10);20;28;23;31/01/2020
2020;General Motors;CT4 V;4;Auto(S10);20;29;23;31/01/2020
2020;General Motors;CT4 V AWD;4;Auto(S10);20;28;23;31/01/2020
2020;General Motors;SONIC;4;Auto(S6);26;34;29;20/06/2019
2020;Hyundai;G70 AWD;4;Auto(S8);20;27;23;12/04/2019
2020;Hyundai;G70 AWD;6;Auto(S8);17;25;20;01/05/2019
2020;Hyundai;G70 RWD;4;Auto(S8);22;30;25;12/04/2019
2020;Hyundai;G70 RWD;4;Manual(M6);18;28;22;12/04/2019
2020;Hyundai;G70 RWD;6;Auto(S8);17;26;20;01/05/2019
2020;Honda;CIVIC 2DR;4;Auto(AV);31;40;35;08/10/2019
2020;Honda;CIVIC 2DR;4;Auto(AV-S7);30;37;33;08/10/2019
2020;Honda;CIVIC 2DR;4;Manual(M6);26;36;30;13/08/2019
2020;Honda;CIVIC 2DR;4;Auto(AV);30;38;33;08/10/2019
2020;Honda;CIVIC 2DR;4;Auto(AV-S7);29;36;32;08/10/2019
2020;Honda;CIVIC 2DR;4;Manual(M6);25;35;29;08/10/2019
2020;Hyundai;Accent;4;Auto(AV);33;41;36;01/05/2019
2020;Hyundai;Accent;4;Manual(M6);29;39;33;01/05/2019
2020;Hyundai;Veloster;4;Auto(AM7);28;34;30;01/04/2019
2020;Hyundai;Veloster;4;Manual(M6);26;33;29;01/04/2019
2020;Hyundai;Veloster;4;Auto(S6);27;34;30;01/04/2019
2020;Hyundai;Veloster;4;Manual(M6);25;33;28;01/04/2019
2020;Hyundai;Veloster N;4;Manual(M6);22;29;25;01/04/2019
2020;Jaguar Land Rover L;XE;4;Auto(S8);25;34;28;08/02/2019
2020;Jaguar Land Rover L;XE 30t;4;Auto(S8);24;32;27;08/02/2019
2020;Jaguar Land Rover L;XE AWD;4;Auto(S8);24;34;28;08/02/2019
2020;Jaguar Land Rover L;XE AWD 30t;4;Auto(S8);22;30;25;08/02/2019
2020;Kia;Rio;4;Auto(AV);33;41;36;01/07/2019
2020;Toyota;GS F;8;Auto(S8);16;24;19;26/09/2019
2020;Toyota;IS 300;4;Auto(S8);21;30;24;26/09/2019
