Model Year;Mfr Name;Carline;Cyl;Transmission;City FE;Hwy FE;Comb FE;Release Date
2020;BMW;X3 M;6;Auto(S8);14;19;16;01/07/2019
2020;BMW;X3 M Competition;6;Auto(S8);14;19;16;01/07/2019
2020;BMW;X3 M40i;6;Auto(S8);21;27;23;01/08/2019
2020;BMW;X3 xDrive30i;4;Auto(S8);24;29;26;01/08/2019
2020;BMW;X4 M;6;Auto(S8);14;19;16;01/07/2019
2020;BMW;X4 M Competition;6;Auto(S8);14;19;16;01/07/2019
2020;BMW;X4 M40i;6;Auto(S8);21;27;23;01/08/2019
2020;BMW;X4 xDrive30i;4;Auto(S8);23;28;25;01/08/2019
2020;General Motors;ENCORE AWD;4;Auto(S6);24;29;26;14/06/2019
2020;General Motors;ENCORE GX AWD;3;Auto(A9);26;29;28;13/12/2019
2020;General Motors;ENVISION AWD;4;Auto(A9);20;25;22;18/05/2020
2020;General Motors;ENVISION AWD;4;Auto(A6);21;27;24;16/05/2019
2020;General Motors;XT4 AWD;4;Auto(S9);22;29;24;17/06/2019
2020;General Motors;XT5 AWD;4;Auto(S9);21;26;23;25/11/2019
2020;General Motors;XT5 AWD;6;Auto(S9);18;25;20;05/08/2019
2020;General Motors;XT6 AWD;6;Auto(S9);17;24;20;13/05/2019
2020;General Motors;BLAZER AWD;4;Auto(A9);21;27;23;12/11/2019
2020;General Motors;BLAZER AWD;6;Auto(A9);18;25;21;26/08/2019
2020;General Motors;EQUINOX AWD;4;Auto(A6);25;30;27;05/08/2019
2020;General Motors;EQUINOX AWD;4;Auto(A9);22;28;24;18/05/2020
2020;General Motors;TRAX AWD;4;Auto(S6);24;29;26;14/06/2019
2020;FCA US LLC;500X AWD;4;Auto(A9);24;30;26;21/10/2019
2020;Ford Motor Company;ECOSPORT AWD;4;Auto(S6);23;29;25;15/07/2019
2020;Ford Motor Company;EDGE AWD;4;Auto(A8);21;28;23;16/09/2019
2020;Ford Motor Company;EDGE AWD;4;Auto(S8);21;28;23;16/09/2019
2020;Ford Motor Company;EDGE AWD;6;Auto(S8);19;26;21;16/09/2019
2020;Ford Motor Company;ESCAPE AWD;3;Auto(A8);26;31;28;24/10/2019
2020;Ford Motor Company;ESCAPE AWD;4;Auto(S8);23;31;26;24/10/2019
2020;Ford Motor Company;ESCAPE AWD HEV;4;Auto(AV);43;37;40;24/10/2019
2020;General Motors;TERRAIN AWD;4;Auto(A9);25;28;26;04/06/2019
2020;General Motors;TERRAIN AWD;4;Auto(A9);21;26;23;18/05/2020
2020;Honda;CR-V AWD;4;Auto(AV);27;32;29;05/11/2019
2020;Honda;CR-V AWD;4;Auto(AV);40;35;38;01/03/2020
2020;Honda;PASSPORT AWD;6;Auto(S9);19;24;21;28/10/2019
2020;Honda;PILOT AWD;6;Auto(A6);18;26;21;30/07/2019
2020;Honda;PILOT AWD;6;Auto(S9);19;26;22;30/07/2019
2020;Hyundai;Kona AWD;4;Auto(AM7);26;29;27;30/04/2019
2020;Hyundai;Kona AWD;4;Auto(S6);26;30;28;30/04/2019
2020;Hyundai;Santa Fe AWD;4;Auto(S8);20;26;22;01/06/2019
2020;Hyundai;Santa Fe AWD;4;Auto(S8);21;27;24;01/06/2019
2020;Hyundai;Tucson AWD;4;Auto(S6);22;25;23;21/05/2019
2020;Hyundai;Tucson AWD;4;Auto(S6);21;26;23;21/05/2019
2020;Nissan;QX50 AWD;4;Auto(AV-S8);22;28;25;20/09/2019
2020;Nissan;QX60 AWD;6;Auto(AV-S7);19;26;22;21/06/2019
2020;Jaguar Land Rover L;E-PACE;4;Auto(S9);21;28;24;08/02/2019
2020;Jaguar Land Rover L;E-PACE P300;4;Auto(S9);21;27;23;08/02/2019
2020;Jaguar Land Rover L;F-PACE;4;Auto(S8);22;27;24;08/02/2019
2020;Jaguar Land Rover L;F-PACE;6;Auto(S8);18;23;20;08/03/2019
2020;Jaguar Land Rover L;F-PACE;8;Auto(S8);16;21;18;08/03/2019
2020;Jaguar Land Rover L;F-PACE 30t;4;Auto(S8);22;27;24;08/02/2019
2020;FCA US LLC;Cherokee 4X4;4;Auto(A9);21;29;24;22/07/2019
2020;FCA US LLC;Cherokee 4X4;4;Auto(A9);21;29;24;22/07/2019
2020;FCA US LLC;Cherokee 4X4;6;Auto(A9);19;27;22;22/07/2019
2020;FCA US LLC;Cherokee 4x4 Active Drive II;4;Auto(A9);20;27;23;22/07/2019
2020;FCA US LLC;Cherokee 4x4 Active Drive II;6;Auto(A9);18;26;21;22/07/2019
2020;FCA US LLC;Cherokee Trailhawk 4X4;4;Auto(A9);20;26;22;22/07/2019
2020;FCA US LLC;Cherokee Trailhawk 4X4;6;Auto(A9);18;24;21;22/07/2019
2020;FCA US LLC;Compass 4X4;4;Auto(A9);22;30;25;05/08/2019
2020;FCA US LLC;Compass 4X4;4;Manual(M6);22;31;25;05/08/2019
2020;FCA US LLC;Renegade 4x4;4;Auto(A9);23;29;26;09/09/2019
2020;FCA US LLC;Renegade 4x4;4;Auto(A9);21;29;24;09/09/2019
2020;FCA US LLC;Renegade Trailhawk 4x4;4;Auto(A9);22;27;24;09/09/2019
2020;FCA US LLC;Wrangler 4x4;4;Auto(A8);21;22;21;22/01/2020
2020;FCA US LLC;Wrangler 4x4;4;Auto(A8);22;24;23;01/08/2019
2020;FCA US LLC;Wrangler 4x4;6;Auto(A8);18;23;20;22/07/2019
2020;FCA US LLC;Wrangler 4x4;6;Manual(M6);17;25;20;01/08/2019
2020;FCA US LLC;Wrangler Unlimited 4x4;4;Auto(A8);21;22;21;01/08/2019
2020;FCA US LLC;Wrangler Unlimited 4x4;4;Auto(A8);21;22;21;01/08/2019
2020;FCA US LLC;Wrangler Unlimited 4x4;6;Auto(A8);22;29;25;13/12/2019
2020;FCA US LLC;Wrangler Unlimited 4x4;6;Auto(A8);19;22;20;22/07/2019
2020;FCA US LLC;Wrangler Unlimited 4x4;6;Auto(A8);18;22;20;22/07/2019
2020;FCA US LLC;Wrangler Unlimited 4x4;6;Manual(M6);17;23;19;01/08/2019
2020;Kia;Sorento AWD;4;Auto(S6);21;26;23;02/07/2019
2020;Kia;Sorento AWD;6;Auto(S8);18;24;20;02/07/2019
2020;Kia;Sportage AWD;4;Auto(S6);19;24;21;15/02/2019
2020;Kia;Sportage AWD;4;Auto(S6);22;26;23;15/02/2019
2020;Kia;Telluride AWD;6;Auto(S8);19;24;21;15/02/2019
2020;Jaguar Land Rover L;Discovery Sport;4;Auto(S9);19;24;21;26/08/2019
2020;Jaguar Land Rover L;Discovery Sport MHEV;4;Auto(S9);19;24;21;04/09/2019
2020;Jaguar Land Rover L;Evoque;4;Auto(S9);20;27;23;12/03/2019
2020;Jaguar Land Rover L;Evoque MHEV;4;Auto(S9);21;26;23;12/03/2019
2020;Jaguar Land Rover L;Range Rover Velar;4;Auto(S8);21;27;23;08/02/2019
2020;Jaguar Land Rover L;Range Rover Velar;6;Auto(S8);18;24;20;08/03/2019
2020;Jaguar Land Rover L;Range Rover Velar;8;Auto(S8);15;20;17;25/03/2019
2020;Jaguar Land Rover L;Range Rover Velar P300;4;Auto(S8);20;26;22;08/02/2019
2020;Jaguar Land Rover L;Range Rover Velar P380;6;Auto(S8);18;24;20;08/03/2019
2020;Toyota;NX 300 AWD;4;Auto(S6);22;28;24;27/05/2019
2020;Toyota;NX 300 AWD F SPORT;4;Auto(S6);22;27;24;27/05/2019
2020;Toyota;NX 300h AWD;4;Auto(AV-S6);33;30;31;27/05/2019
2020;Toyota;RX 350 AWD;6;Auto(S8);19;26;22;25/08/2019
2020;Toyota;RX 350L AWD;6;Auto(S8);18;25;21;25/08/2019
2020;Ford Motor Company;CORSAIR AWD;4;Auto(S8);21;29;24;24/10/2019
2020;Ford Motor Company;CORSAIR AWD;4;Auto(S8);21;28;24;16/09/2019
2020;Ford Motor Company;NAUTILUS AWD;4;Auto(S8);20;25;22;16/09/2019
2020;Ford Motor Company;NAUTILUS AWD;6;Auto(S8);19;26;21;16/09/2019
2020;MAZDA;CX-30 4WD;4;Auto(S6);24;31;26;01/01/2020
2020;MAZDA;CX-30 4WD;4;Auto(S6);25;32;27;01/01/2020
2020;MAZDA;CX-5 4WD;4;Auto(S6);24;30;26;18/11/2019
2020;MAZDA;CX-5 4WD;4;Auto(S6);22;27;24;18/11/2019
2020;MAZDA;CX-9 4WD;4;Auto(S6);20;26;23;18/11/2019
2020;Mercedes-Benz;AMG GLC 43 4MATIC;6;Auto(A9);18;24;21;28/10/2019
2020;Mercedes-Benz;AMG GLC 43 4MATIC (coupe);6;Auto(A9);18;24;21;28/10/2019
2020;Mercedes-Benz;AMG GLC 63 4MATIC+;8;Auto(A9);16;22;18;16/10/2019
2020;Mercedes-Benz;AMG GLC 63 4MATIC+ (coupe);8;Auto(A9);16;22;18;16/10/2019
2020;Mercedes-Benz;AMG GLC 63 S 4MATIC+ (coupe);8;Auto(A9);16;22;18;16/10/2019
2020;Mercedes-Benz;GLA 250 4MATIC;4;Auto(AM7);22;30;25;05/02/2020
2020;Mercedes-Benz;GLB 250 4MATIC;4;Auto(AM8);23;31;26;15/10/2019
2020;Mercedes-Benz;GLC 300 4MATIC;4;Auto(A9);21;28;24;09/08/2019
2020;Mercedes-Benz;GLC 300 4MATIC (Coupe);4;Auto(A9);21;28;24;15/08/2019
2020;Mercedes-Benz;GLE 350;4;Auto(A9);20;27;22;18/07/2019
2020;Mercedes-Benz;GLE 350 4MATIC;4;Auto(A9);19;26;22;05/02/2019
2020;Mitsubishi Motors Co;ECLIPSE CROSS 4WD;4;Auto(AV-S8);25;26;25;01/08/2019
2020;Mitsubishi Motors Co;ECLIPSE CROSS ES 4WD;4;Auto(AV-S8);25;28;26;01/07/2019
2020;Mitsubishi Motors Co;OUTLANDER 4WD;4;Auto(AV-S6);24;29;26;01/06/2019
2020;Mitsubishi Motors Co;OUTLANDER 4WD;6;Auto(S6);20;27;22;01/09/2019
2020;Mitsubishi Motors Co;OUTLANDER SPORT 4WD;4;Auto(AV-S6);23;29;26;01/08/2019
2020;Mitsubishi Motors Co;OUTLANDER SPORT 4WD;4;Auto(AV-S6);23;28;25;01/09/2019
2020;Nissan;PATHFINDER 4WD;6;Auto(AV);20;27;22;13/09/2019
2020;Nissan;PATHFINDER 4WD PLATINUM;6;Auto(AV);19;26;21;13/09/2019
2020;Nissan;ROGUE AWD;4;Auto(AV);25;32;27;19/07/2019
2020;Porsche;Macan;4;Auto(AM-S7);19;23;21;22/07/2019
2020;Porsche;Macan GTS;6;Auto(AM-S7);17;22;19;24/02/2020
2020;Porsche;Macan S;6;Auto(AM-S7);18;23;20;05/07/2019
2020;Porsche;Macan Turbo;6;Auto(AM-S7);17;22;19;24/02/2020
2020;Subaru;CROSSTREK AWD;4;Auto(AV-S8);27;33;30;30/08/2019
2020;Subaru;CROSSTREK AWD;4;Manual(M6);22;29;25;30/08/2019
2020;Subaru;FORESTER AWD;4;Auto(AV-S7);26;33;29;01/07/2019
2020;Subaru;OUTBACK AWD;4;Auto(AV-S8);23;30;26;30/06/2019
2020;Subaru;OUTBACK AWD;4;Auto(AV-S8);26;33;29;30/06/2019
2020;Toyota;HIGHLANDER AWD;6;Auto(S8);20;27;23;05/12/2019
2020;Toyota;RAV4 AWD;4;Auto(S8);25;33;28;10/10/2019
2020;Toyota;RAV4 AWD;4;Auto(S8);27;33;29;10/10/2019
2020;Toyota;RAV4 AWD LE;4;Auto(S8);27;34;30;10/10/2019
2020;Toyota;RAV4 AWD TRD OFFROAD;4;Auto(S8);25;32;27;10/10/2019
2020;Toyota;RAV4 HYBRID AWD;4;Auto(AV-S6);41;38;40;10/10/2019
2020;Volkswagen Group of;Atlas Cross Sport 4Motion;4;Auto(S8);18;23;20;04/10/2019
2020;Volkswagen Group of;Atlas Cross Sport 4Motion;6;Auto(S8);16;22;19;17/01/2020
2020;Volkswagen Group of;Tiguan 4Motion;4;Auto(S8);20;27;23;20/09/2019
2020;Volvo;XC40 AWD;4;Auto(S8);22;30;25;03/06/2019
2020;Volvo;XC60 AWD;4;Auto(S8);20;27;23;12/06/2019
2020;Volvo;XC60 AWD;4;Auto(S8);20;27;23;03/06/2019
2020;BMW;X5 sDrive40i;6;Auto(S8);21;26;23;01/09/2019
2020;BMW;X6 sDrive40i;6;Auto(S8);21;26;23;01/09/2019
2020;General Motors;ENCLAVE FWD;6;Auto(A9);18;26;21;05/08/2019
2020;General Motors;ESCALADE 2WD;8;Auto(A10);14;23;17;27/06/2019
2020;General Motors;C1500 SUBURBAN 2WD;8;Auto(A6);15;22;18;27/06/2019
2020;General Motors;C1500 SUBURBAN 2WD;8;Auto(A6);15;22;18;27/06/2019
2020;General Motors;C1500 SUBURBAN 2WD;8;Auto(A10);14;23;17;05/08/2019
2020;General Motors;C1500 TAHOE 2WD;8;Auto(A6);15;22;18;27/06/2019
2020;General Motors;C1500 TAHOE 2WD;8;Auto(A6);15;22;18;27/06/2019
2020;General Motors;C1500 TAHOE 2WD;8;Auto(A10);14;23;17;27/06/2019
2020;General Motors;TRAVERSE FWD;6;Auto(A9);18;27;21;17/06/2019
2020;FCA US LLC;Durango RWD;6;Auto(A8);19;26;21;29/07/2019
2020;FCA US LLC;Durango RWD;8;Auto(A8);14;22;17;29/07/2019
2020;Ford Motor Company;Expedition 2WD;6;Auto(S10);17;23;19;24/10/2019
2020;Ford Motor Company;Expedition MAX 2WD;6;Auto(S10);17;23;19;24/10/2019
2020;Ford Motor Company;EXPLORER HEV RWD;6;Auto(S10);27;29;28;22/07/2019
2020;Ford Motor Company;EXPLORER RWD;4;Auto(S10);21;28;24;28/05/2019
2020;General Motors;ACADIA FWD;4;Auto(A9);21;28;24;12/11/2019
2020;General Motors;ACADIA FWD;4;Auto(A9);21;27;23;05/08/2019
2020;General Motors;ACADIA FWD;6;Auto(A9);19;27;22;05/08/2019
2020;General Motors;C1500 YUKON 2WD;8;Auto(A6);15;22;18;27/06/2019
2020;General Motors;C1500 YUKON 2WD;8;Auto(A6);15;22;18;27/06/2019
2020;General Motors;C1500 YUKON 2WD;8;Auto(A10);14;23;17;27/06/2019
2020;General Motors;C1500 YUKON XL 2WD;8;Auto(A6);15;22;18;27/06/2019
2020;General Motors;C1500 YUKON XL 2WD;8;Auto(A6);15;22;18;27/06/2019
2020;General Motors;C1500 YUKON XL 2WD;8;Auto(A10);14;23;17;27/06/2019
2020;Hyundai;Palisade FWD;6;Auto(S8);19;26;22;15/04/2019
2020;Nissan;QX80 2WD;8;Auto(S7);14;20;16;06/11/2019
2020;FCA US LLC;Grand Cherokee 4X2;6;Auto(A8);19;26;21;29/07/2019
2020;Ford Motor Company;AVIATOR RWD;6;Auto(S10);18;26;21;30/05/2019
2020;Ford Motor Company;NAVIGATOR 2WD;6;Auto(S10);16;22;19;24/10/2019
2020;Ford Motor Company;NAVIGATOR L 2WD;6;Auto(S10);16;21;18;24/10/2019
2020;Nissan;ARMADA 2WD;8;Auto(S7);14;19;16;03/09/2019
2020;Toyota;4RUNNER 2WD;6;Auto(S5);16;19;17;16/08/2019
2020;Toyota;SEQUOIA 2WD;8;Auto(S6);13;17;15;08/08/2019
2020;Volvo;XC90 FWD;4;Auto(S8);21;30;25;03/06/2019
2020;Volkswagen Group of;Q7;4;Auto(S8);19;23;21;06/04/2020
2020;Volkswagen Group of;Q7;6;Auto(S8);17;21;18;15/11/2019
2020;Volkswagen Group of;Q8;6;Auto(S8);17;21;18;15/11/2019
2020;Volkswagen Group of;RS Q8;8;Auto(S8);13;19;15;28/02/2020
2020;Volkswagen Group of;SQ7;8;Auto(S8);15;21;17;31/03/2020
2020;Volkswagen Group of;SQ8;8;Auto(S8);15;21;17;31/03/2020
2020;Volkswagen Group of;Bentayga;8;Auto(S8);14;23;17;30/08/2019
2020;Volkswagen Group of;Bentayga;12;Auto(S8);12;17;14;06/12/2019
2020;BMW;X5 M;8;Auto(S8);13;18;15;15/01/2020
2020;BMW;X5 M Competition;8;Auto(S8);13;18;15;15/01/2020
2020;BMW;X5 M50i;8;Auto(S8);16;22;18;01/08/2019
2020;BMW;X5 xDrive40i;6;Auto(S8);20;26;22;01/09/2019
2020;BMW;X5 xDrive50i;8;Auto(S8);16;22;18;01/08/2019
2020;BMW;X6 M;8;Auto(S8);13;18;15;15/01/2020
2020;BMW;X6 M Competition;8;Auto(S8);13;18;15;15/01/2020
2020;BMW;X6 M50i;8;Auto(S8);16;22;18;01/08/2019
2020;BMW;X6 xDrive40i;6;Auto(S8);20;26;22;01/09/2019
2020;BMW;X7 M50i;8;Auto(S8);15;21;17;01/08/2019
2020;BMW;X7 xDrive40i;6;Auto(S8);20;25;22;01/09/2019
2020;BMW;X7 xDrive50i;8;Auto(S8);15;21;17;01/08/2019
2020;General Motors;ENCLAVE AWD;6;Auto(A9);17;25;20;17/06/2019
2020;General Motors;ESCALADE 4WD;8;Auto(A10);14;21;17;27/06/2019
2020;General Motors;K1500 SUBURBAN 4WD;8;Auto(A6);14;21;16;15/07/2019
2020;General Motors;K1500 SUBURBAN 4WD;8;Auto(A6);14;21;16;27/06/2019
2020;General Motors;K1500 SUBURBAN 4WD;8;Auto(A10);14;20;16;05/08/2019
2020;General Motors;K1500 TAHOE 4WD;8;Auto(A6);15;21;17;27/06/2019
2020;General Motors;K1500 TAHOE 4WD;8;Auto(A6);15;21;17;27/06/2019
2020;General Motors;K1500 TAHOE 4WD;8;Auto(A10);14;22;17;27/06/2019
2020;General Motors;TRAVERSE AWD;6;Auto(A9);17;25;20;17/06/2019
2020;FCA US LLC;Durango AWD;6;Auto(A8);18;25;21;29/07/2019
2020;FCA US LLC;Durango AWD;8;Auto(A8);14;22;17;29/07/2019
2020;FCA US LLC;Durango SRT AWD;8;Auto(A8);13;19;15;26/08/2019
2020;Ford Motor Company;Expedition 4WD;6;Auto(S10);17;22;19;24/10/2019
2020;Ford Motor Company;Expedition MAX 4WD;6;Auto(S10);16;21;18;24/10/2019
2020;Ford Motor Company;EXPLORER AWD;4;Auto(S10);20;27;23;28/05/2019
2020;Ford Motor Company;EXPLORER AWD;6;Auto(S10);18;24;20;30/05/2019
2020;Ford Motor Company;EXPLORER FFV AWD;6;Auto(S10);16;23;19;30/05/2019
2020;Ford Motor Company;EXPLORER HEV AWD;6;Auto(S10);23;26;25;22/07/2019
2020;General Motors;ACADIA AWD;4;Auto(A9);21;27;23;12/11/2019
2020;General Motors;ACADIA AWD;6;Auto(A9);18;25;21;05/08/2019
2020;General Motors;K1500 YUKON 4WD;8;Auto(A6);15;21;17;15/07/2019
2020;General Motors;K1500 YUKON 4WD;8;Auto(A6);15;21;17;27/06/2019
2020;General Motors;K1500 YUKON 4WD;8;Auto(A10);14;22;17;27/06/2019
2020;General Motors;K1500 YUKON XL 4WD;8;Auto(A6);14;21;16;15/07/2019
2020;General Motors;K1500 YUKON XL 4WD;8;Auto(A6);14;21;16;27/06/2019
2020;General Motors;K1500 YUKON XL 4WD;8;Auto(A10);14;20;16;27/06/2019
2020;Hyundai;Palisade AWD;6;Auto(S8);19;24;21;14/03/2019
2020;Nissan;QX80 4WD;8;Auto(S7);13;19;15;06/11/2019
2020;FCA US LLC;Grand Cherokee 4X4;6;Auto(A8);18;25;21;29/07/2019
2020;FCA US LLC;Grand Cherokee 4X4;8;Auto(A8);14;22;17;29/07/2019
2020;FCA US LLC;Grand Cherokee SRT 4x4;8;Auto(A8);13;19;15;26/08/2019
2020;FCA US LLC;Grand Cherokee Trackhawk 4x4;8;Auto(A8);11;17;13;26/08/2019
2020;Volkswagen Group of;Urus;8;Auto(S8);12;17;14;30/08/2019
2020;Jaguar Land Rover L;Defender 110;4;Auto(S8);17;20;18;18/05/2020
2020;Jaguar Land Rover L;Defender 110 MHEV;6;Auto(S8);17;22;19;18/05/2020
2020;Jaguar Land Rover L;Defender 90;4;Auto(S8);18;21;19;18/05/2020
2020;Jaguar Land Rover L;Defender 90 MHEV;6;Auto(S8);17;22;19;18/05/2020
2020;Jaguar Land Rover L;Discovery;6;Auto(S8);21;26;23;29/07/2019
2020;Jaguar Land Rover L;Discovery;6;Auto(S8);16;21;18;29/07/2019
2020;Jaguar Land Rover L;Range Rover;6;Auto(S8);22;28;24;15/07/2019
2020;Jaguar Land Rover L;Range Rover;8;Auto(S8);16;21;18;15/07/2019
2020;Jaguar Land Rover L;Range Rover LWB;8;Auto(S8);16;21;18;15/07/2019
2020;Jaguar Land Rover L;Range Rover LWB SVA;8;Auto(S8);13;19;15;15/07/2019
2020;Jaguar Land Rover L;Range Rover MHEV;6;Auto(S8);19;24;21;29/07/2020
2020;Jaguar Land Rover L;Range Rover Sport;6;Auto(S8);22;28;24;15/07/2019
2020;Jaguar Land Rover L;Range Rover Sport;8;Auto(S8);17;22;19;15/07/2019
2020;Jaguar Land Rover L;Range Rover Sport SVR;8;Auto(S8);15;20;16;15/07/2019
2020;Jaguar Land Rover L;Range Rover SVA;8;Auto(S8);14;19;16;15/07/2019
2020;Toyota;GX 460;8;Auto(S6);15;19;16;19/09/2019
2020;Toyota;LX 570;8;Auto(S8);12;16;14;25/08/2019
2020;Toyota;RX 450h AWD;6;Auto(AV-S6);31;28;30;25/08/2019
2020;Toyota;RX 450hL AWD;6;Auto(AV-S6);29;28;29;25/08/2019
2020;Ford Motor Company;AVIATOR AWD;6;Auto(S10);17;24;20;30/05/2019
2020;Ford Motor Company;NAVIGATOR 4WD;6;Auto(S10);16;21;18;24/10/2019
2020;Maserati;LEVANTE;6;Auto(A8);15;21;17;26/07/2019
2020;Maserati;LEVANTE GTS;8;Auto(A8);14;18;15;26/07/2019
2020;Maserati;LEVANTE S;6;Auto(A8);15;21;17;26/07/2019
2020;Maserati;LEVANTE TROFEO;8;Auto(A8);14;18;15;26/07/2019
2020;Mercedes-Benz;AMG G 63;8;Auto(A9);13;15;14;15/10/2019
2020;Mercedes-Benz;G 550;8;Auto(A9);13;17;14;01/11/2019
2020;Mercedes-Benz;GLE 450 4MATIC;6;Auto(A9);19;24;21;05/02/2019
2020;Mercedes-Benz;GLE 580 4MATIC;8;Auto(A9);17;21;19;22/11/2019
2020;Mercedes-Benz;GLS 450 4MATIC;6;Auto(A9);19;23;21;01/08/2019
2020;Mercedes-Benz;GLS 580 4MATIC;8;Auto(A9);16;21;18;22/11/2019
2020;Nissan;ARMADA 4WD;8;Auto(S7);13;18;15;03/09/2019
2020;Porsche;Cayenne;6;Auto(S8);19;23;20;28/06/2019
2020;Porsche;Cayenne Coupé;6;Auto(S8);19;23;20;24/02/2020
2020;Porsche;Cayenne S;6;Auto(S8);18;22;20;19/07/2019
2020;Porsche;Cayenne S Coupé;6;Auto(S8);18;22;19;24/02/2020
2020;Porsche;Cayenne Turbo;8;Auto(S8);15;19;17;05/07/2019
2020;Porsche;Cayenne Turbo Coupé;8;Auto(S8);15;19;17;24/02/2020
2020;Subaru;ASCENT AWD;4;Auto(AV-S8);21;27;23;11/05/2019
2020;Subaru;ASCENT LIMITED/TOURING AWD;4;Auto(AV-S8);20;26;22;11/05/2019
2020;Toyota;4RUNNER 4WD;6;Auto(S5);16;19;17;16/08/2019
2020;Toyota;4RUNNER 4WD;6;Auto(S5);16;19;17;16/08/2019
2020;Toyota;HIGHLANDER HYBRID AWD;4;Auto(AV-S6);35;35;35;06/02/2020
2020;Toyota;HIGHLANDER HYBRID AWD LTD/PLAT;4;Auto(AV-S6);35;34;35;06/02/2020
2020;Toyota;LAND CRUISER WAGON 4WD;8;Auto(S8);13;17;14;16/08/2019
2020;Toyota;SEQUOIA 4WD;8;Auto(S6);13;17;14;08/08/2019
2020;Volkswagen Group of;Atlas 4Motion;6;Auto(S8);16;22;19;17/01/2020
2020;Volvo;XC90 AWD;4;Auto(S8);18;26;21;21/06/2019
2020;Volvo;XC90 AWD;4;Auto(S8);20;27;23;12/06/2019
2020;Pagani Automobili S;Pagani Huayra Roadster BC;12;Auto(AM7);10;15;12;25/06/2020
2020;Volkswagen Group of;Aventador Sian Roadster;12;Auto(AM-S7);8;14;10;01/10/2020
2020;Volkswagen Group of;Aventador Sian Coupe;12;Auto(AM-S7);8;14;10;01/10/2020
2020;RUF;TURBO12/CTR3/CTR ANNIVERSARY;6;Manual(M7);16;20;18;01/10/2020
2020;Jaguar Land Rover L;Range Rover Sport MHEV;6;Auto(S8);19;24;21;06/07/2020
